molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_chembl_id,data_validity_comment,document_chembl_id,target_chembl_id
CHEMBL2088783,N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1N,IC50,=,3100.0,nM,5.51,B,CHEMBL2090206,,CHEMBL2086277,CHEMBL220
CHEMBL2088784,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N,IC50,=,220.0,nM,6.66,B,CHEMBL2090206,,CHEMBL2086277,CHEMBL220
CHEMBL2088785,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1N,IC50,=,9.4,nM,8.03,B,CHEMBL2090206,,CHEMBL2086277,CHEMBL220
CHEMBL2088786,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,IC50,=,70.0,nM,7.16,B,CHEMBL2090206,,CHEMBL2086277,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,=,10.0,nM,8.00,B,CHEMBL2090206,,CHEMBL2086277,CHEMBL220
CHEMBL2147460,CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,IC50,=,5.18,nM,8.29,B,CHEMBL2148332,,CHEMBL2146404,CHEMBL220
CHEMBL2147462,CN(C)c1ccccc1CNCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,IC50,=,3.52,nM,8.45,B,CHEMBL2148332,,CHEMBL2146404,CHEMBL220
CHEMBL2147461,CN(C)c1ccccc1CNCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,IC50,=,4.04,nM,8.39,B,CHEMBL2148332,,CHEMBL2146404,CHEMBL220
CHEMBL2160212,CN(CCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160214,CN(CCCCCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160215,CN(CCCCCCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160216,CN(CCCCCCCOc1cccc(-c2cc3ccccc3o2)c1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160218,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2ccc3ccccc3c2)cc1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160219,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(-c3ccccc3)cc2)cc1)Cc1ccccc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160229,Cc1ccc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)cc1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160230,COc1ccccc1C(=O)c1c(-c2cccc(OCCCCCCCN(C)Cc3ccccc3)c2)oc2ccccc12,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160231,COc1cccc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)c1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160232,COc1cccc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)c1OC,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160233,COc1ccc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)cc1OC,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160234,COc1cc(OC)cc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)c1,IC50,,,,,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160227,CN(CCCCCCCOc1cccc(-c2oc3ccccc3c2C(=O)c2ccccc2)c1)Cc1ccccc1,IC50,=,240.0,nM,6.62,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160226,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3oc4ccccc4c3C(=O)c3ccc(C)cc3)cc2)c1,IC50,=,340.0,nM,6.47,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160223,CCN(CC)CCOc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,IC50,=,37100.0,nM,4.43,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160225,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCN3CCOCC3)cc2)cc1)Cc1ccccc1,IC50,=,39000.0,nM,4.41,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160221,CCN(CC)Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,IC50,=,53000.0,nM,4.28,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160220,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2c3ccccc3cc3ccccc23)cc1)Cc1ccccc1,IC50,=,67700.0,nM,4.17,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160224,CCN(CC)CCOc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,IC50,=,78000.0,nM,4.11,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160222,CCN(CC)Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,IC50,=,100000.0,nM,4.00,B,CHEMBL2162577,,CHEMBL2157903,CHEMBL220
CHEMBL2160217,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2cccc3ccccc23)cc1)Cc1ccccc1,IC50,=,101000.0,nM,,B,CHEMBL2162577,Outside typical range,CHEMBL2157903,CHEMBL220
CHEMBL2160228,Cc1cccc(C(=O)c2c(-c3cccc(OCCCCCCCN(C)Cc4ccccc4)c3)oc3ccccc23)c1,IC50,=,102000.0,nM,,B,CHEMBL2162577,Outside typical range,CHEMBL2157903,CHEMBL220
CHEMBL2160213,CN(CCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,IC50,=,215000.0,nM,,B,CHEMBL2162577,Outside typical range,CHEMBL2157903,CHEMBL220
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],IC50,=,32200.0,nM,4.49,B,CHEMBL2166022,,CHEMBL2163249,CHEMBL220
CHEMBL258893,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-],IC50,=,1540.0,nM,5.81,B,CHEMBL2166022,,CHEMBL2163249,CHEMBL220
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,=,610.0,nM,6.21,B,CHEMBL2166022,,CHEMBL2163249,CHEMBL220
CHEMBL2163795,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.O.[Cl-],IC50,=,1690.0,nM,5.77,B,CHEMBL2166022,,CHEMBL2163249,CHEMBL220
CHEMBL2181440,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1cnc(/C=N/O)c(O)c1)CC2,IC50,>,500000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL2181438,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1cc(C)nc(/C=N/O)c1O)CC2,IC50,=,300000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL2181437,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccnc(/C=N/O)c1O)CC2,IC50,=,320000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL2181435,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCc1ccnc(/C=N/O)c1O)CC2,IC50,>,200000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL2181433,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1ccc(O)c(/C=N/O)n1)CC2,IC50,>,400000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL2181432,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccc(O)c(/C=N/O)n1)CC2,IC50,>,100000.0,nM,,B,CHEMBL2188633,,CHEMBL2176915,CHEMBL220
CHEMBL2181431,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCc1ccc(O)c(/C=N/O)n1)CC2,IC50,>,100000.0,nM,,B,CHEMBL2188633,,CHEMBL2176915,CHEMBL220
CHEMBL2181430,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCc1ccc(O)c(/C=N/O)n1)CC2,IC50,=,260000.0,nM,,B,CHEMBL2188633,Outside typical range,CHEMBL2176915,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,=,350.0,nM,6.46,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206900,Nc1c2c(nc3c1C(c1ccc(Cl)c(Cl)c1)c1ccc4ccccc4c1O3)CCCC2,IC50,=,5070.0,nM,5.29,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206899,Nc1c2c(nc3c1C(c1c(Cl)cccc1Cl)c1ccc4ccccc4c1O3)CCCC2,IC50,=,4010.0,nM,5.40,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206898,Nc1c2c(nc3c1C(c1ccc([N+](=O)[O-])cc1)c1ccc4ccccc4c1O3)CCCC2,IC50,=,5740.0,nM,5.24,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206897,COc1cc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)cc(OC)c1OC,IC50,=,3510.0,nM,5.46,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206896,COc1ccc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)c(OC)c1,IC50,=,370.0,nM,6.43,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206895,COc1cc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)ccc1O,IC50,=,330.0,nM,6.48,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206894,COc1ccccc1C1c2ccc3ccccc3c2Oc2nc3c(c(N)c21)CCCC3,IC50,=,4530.0,nM,5.34,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206893,Nc1c2c(nc3c1C(c1ccc(O)cc1)c1ccc4ccccc4c1O3)CCCC2,IC50,=,7830.0,nM,5.11,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206892,Cc1ccc(C2c3ccc4ccccc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,400.0,nM,6.40,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2206891,Nc1c2c(nc3c1C(c1ccccc1)c1ccc4ccccc4c1O3)CCCC2,IC50,=,300.0,nM,6.52,B,CHEMBL2216409,,CHEMBL2203041,CHEMBL220
CHEMBL2238007,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1CC2,IC50,=,23140.0,nM,4.64,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238006,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1C2,IC50,=,17560.0,nM,4.75,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238005,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,IC50,=,510.0,nM,6.29,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238004,CC1CCc2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c2N)C1,IC50,=,3250.0,nM,5.49,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238003,CC1Cc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,IC50,=,9370.0,nM,5.03,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238002,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCCCC2,IC50,=,7690.0,nM,5.11,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238001,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCCC2,IC50,=,10130.0,nM,4.99,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2238000,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCC2,IC50,=,350.0,nM,6.46,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237999,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCC2,IC50,=,8050.0,nM,5.09,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237998,CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1,IC50,=,19090.0,nM,4.72,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237997,Nc1cc(-c2cccs2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,10360.0,nM,4.99,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237996,COc1ccc(-c2cc(N)c3c(C(F)(F)F)cc(-c4ccccc4)nc3n2)cc1,IC50,=,8240.0,nM,5.08,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237995,Nc1cc(-c2ccccc2Br)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,890.0,nM,6.05,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237994,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,520.0,nM,6.28,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237993,Nc1cc(-c2ccc(F)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,6580.0,nM,5.18,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237992,Nc1cc(-c2cccc(F)c2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,7030.0,nM,5.15,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL2237991,Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,=,7100.0,nM,5.15,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,=,140.0,nM,6.85,B,CHEMBL3053171,,CHEMBL3044866,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,=,500.0,nM,6.30,B,CHEMBL3068696,,CHEMBL3045895,CHEMBL220
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,=,0.013,ug.mL-1,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL400257,COc1c2[nH]c3occc3c(OC)c-2ccc1=O,IC50,>,100.0,ug.mL-1,,B,CHEMBL3068057,Outside typical range,CHEMBL3046928,CHEMBL220
CHEMBL607537,COc1cc2oc(=O)ccc2c(OC)c1OC,IC50,>,100.0,ug.mL-1,,B,CHEMBL3068057,Outside typical range,CHEMBL3046928,CHEMBL220
CHEMBL256497,COc1cc(=O)[nH]c2c(OC)cccc12,IC50,>,100.0,ug.mL-1,,B,CHEMBL3068057,Outside typical range,CHEMBL3046928,CHEMBL220
CHEMBL2236572,COc1cccc2c3c(c(=O)n(C)c12)[C@@H](O)[C@H](O)C(C)(C)O3,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL2236571,COc1c(C[C@H](C)C(C)(C)O)c(=O)n(C)c2ccccc12,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL2236570,COc1ccc(C(=O)[C@@H]2CO[C@H](c3ccc4c(c3)OCO4)[C@H]2CO)cc1OC,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL252925,COc1c2ccoc2nc2c(OC)cccc12,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL22533,COc1c2ccccc2nc2occc12,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL2236569,COc1cc2oc(=O)ccc2c(OC)c1C[C@@H](O)C(C)(C)O,IC50,,,,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL21396,COc1ccc2c(OC)c3ccoc3nc2c1OC,IC50,=,8.6,ug.mL-1,,B,CHEMBL3068057,,CHEMBL3046928,CHEMBL220
CHEMBL389668,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1OC,IC50,=,138000.0,nM,,B,CHEMBL3049408,Outside typical range,CHEMBL3046901,CHEMBL220
CHEMBL225396,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1,IC50,=,360000.0,nM,,B,CHEMBL3049408,Outside typical range,CHEMBL3046901,CHEMBL220
CHEMBL375976,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,IC50,=,594000.0,nM,,B,CHEMBL3049408,Outside typical range,CHEMBL3046901,CHEMBL220
CHEMBL223652,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccc(Cl)cc1,IC50,=,1050000.0,nM,,B,CHEMBL3049408,Outside typical range,CHEMBL3046901,CHEMBL220
CHEMBL225451,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,40000.0,nM,4.40,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL427249,CN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,IC50,=,6250.0,nM,5.20,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL224433,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,IC50,=,2820.0,nM,5.55,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL189797,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OCC3=O)c1,IC50,=,1610.0,nM,5.79,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128392,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,IC50,=,250.0,nM,6.60,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL127857,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCCN2CCOCC2)c1,IC50,=,29.3,nM,7.53,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128780,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,100.0,nM,7.00,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL129577,CCCCCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,IC50,=,170.0,nM,6.77,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128551,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,=,14.0,nM,7.85,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128452,CCCCNC(=O)Oc1cccc(CN(CCC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,70.0,nM,7.16,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL1085527,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,21.8,nM,7.66,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL1085526,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,11.7,nM,7.93,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL372710,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc(Cl)c(Cl)c2)C3=O)c1,IC50,=,8.0,nM,,B,CHEMBL3049408,Potential transcription error,CHEMBL3046901,CHEMBL220
CHEMBL131219,CCCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,IC50,=,4.0,nM,8.40,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128390,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,IC50,=,42.0,nM,7.38,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL2236394,CCN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,IC50,=,0.82,nM,9.09,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL191461,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,IC50,=,1.8,nM,,B,CHEMBL3049408,Potential transcription error,CHEMBL3046901,CHEMBL220
CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,=,5.7,nM,8.24,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128202,CCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,IC50,=,0.56,nM,9.25,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL128260,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)Nc2ccccc2)c1,IC50,=,2.8,nM,8.55,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL2236393,CNCOc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,0.32,nM,9.49,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,IC50,=,0.3,nM,9.52,B,CHEMBL3049408,,CHEMBL3046901,CHEMBL220
CHEMBL2234537,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccncc1)CCCC3,IC50,=,602.56,nM,6.22,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234536,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,218.78,nM,6.66,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234535,Cc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,229.09,nM,6.64,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234534,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccc(F)cc1)CCCC3,IC50,=,537.03,nM,6.27,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234533,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3,IC50,=,323.59,nM,6.49,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL490359,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3,IC50,=,44.67,nM,7.35,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234532,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCC3,IC50,=,61.66,nM,7.21,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234531,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@@H]1c1ccccc1OC)CCCC3,IC50,=,158.49,nM,6.80,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234530,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(C)cc1)CCCC3,IC50,=,91.2,nM,7.04,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234529,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc([N+](=O)[O-])cc1)CCCC3,IC50,=,602.56,nM,6.22,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234528,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1cccc([N+](=O)[O-])c1)CCCC3,IC50,=,109.65,nM,6.96,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234527,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccccc1[N+](=O)[O-])CCCC3,IC50,=,302.0,nM,6.52,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234526,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(F)cc1)CCCC3,IC50,=,52.48,nM,7.28,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234525,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccccc1)CCCC3,IC50,=,79.43,nM,7.10,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234524,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Oc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,40738.03,nM,4.39,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234523,COc1cccc([C@H]2C3=C(CC(C)(C)CC3=O)Oc3nc4c(c(N)c32)CCCC4)c1,IC50,=,21379.62,nM,4.67,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
CHEMBL2234522,COc1ccccc1[C@H]1C2=C(CC(C)(C)CC2=O)Oc2nc3c(c(N)c21)CCCC3,IC50,=,7079.46,nM,5.15,B,CHEMBL3047076,,CHEMBL3045165,CHEMBL220
