molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_type,document_chembl_id,target_chembl_id
CHEMBL4741226,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC1c1ccccc1,Inhibition,=,58.0,%,,,B,CHEMBL4706571,CHEMBL220
CHEMBL4776346,CCCCN(CCCC)[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC(Cc2ccccc2)CC1,Inhibition,=,53.0,%,,,B,CHEMBL4706571,CHEMBL220
CHEMBL4754487,COc1cc(CNC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,Inhibition,,,%,,,B,CHEMBL4706642,CHEMBL220
CHEMBL4746533,CCN(CC)c1ccc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)cc1O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4780953,CCN(CC)c1ccc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)cc1O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4788648,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4762169,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4782916,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCOCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4750877,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCOCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4786674,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCN(C)CC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4779785,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCN(C)CC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4760744,CCN(CC)c1c(O)cccc1/C=C1\OC(=O)c2cc(OC)c(OC)cc21,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4778119,CCN(CC)c1c(O)cccc1/C=C1/OC(=O)c2cc(OC)c(OC)cc21,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4740443,COc1cc2c(cc1OC)/C(=C/c1cccc(O)c1N1CCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4791232,COc1cc2c(cc1OC)/C(=C\c1cccc(O)c1N1CCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4745287,COc1cc2c(cc1OC)/C(=C/c1cccc(O)c1N1CCCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4759377,COc1cc2c(cc1OC)/C(=C\c1cccc(O)c1N1CCCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4748928,COc1cc2c(cc1OC)/C(=C/c1cccc(O)c1N1CCOCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4776243,COc1cc2c(cc1OC)/C(=C\c1cccc(O)c1N1CCOCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4753276,COc1cc2c(cc1OC)/C(=C/c1cccc(O)c1N1CCN(C)CC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4749366,COc1cc2c(cc1OC)/C(=C\c1cccc(O)c1N1CCN(C)CC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4752902,CCN(CC)c1ccc(CC2OC(=O)c3cc(OC)c(OC)cc32)cc1O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4765003,COc1cc2c(cc1OC)C(Cc1ccc(N3CCCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4754258,COc1cc2c(cc1OC)C(Cc1ccc(N3CCCCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4798284,COc1cc2c(cc1OC)C(Cc1ccc(N3CCOCC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4747626,COc1cc2c(cc1OC)C(Cc1ccc(N3CCN(C)CC3)c(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4744631,CCN(CC)c1c(O)cccc1CC1OC(=O)c2cc(OC)c(OC)cc21,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4759871,COc1cc2c(cc1OC)C(Cc1cccc(O)c1N1CCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4752378,COc1cc2c(cc1OC)C(Cc1cccc(O)c1N1CCCCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4745778,COc1cc2c(cc1OC)C(Cc1cccc(O)c1N1CCOCC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4753227,COc1cc2c(cc1OC)C(Cc1cccc(O)c1N1CCN(C)CC1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL4752191,COc1cc2c(cc1OC)C(Cc1cccc(O)c1)OC2=O,Inhibition,,,%,,Not Determined,B,CHEMBL4706703,CHEMBL220
CHEMBL248594,CCCCC1OC(=O)c2ccccc21,Inhibition,<,5.0,%,,,B,CHEMBL4706703,CHEMBL220
CHEMBL4796696,COc1cc2c(cc1O)CCC(C)(CCN)O2,Inhibition,,,%,,,B,CHEMBL4725294,CHEMBL220
CHEMBL4750190,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,Inhibition,>,90.0,%,,,B,CHEMBL4725361,CHEMBL220
CHEMBL4750190,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,Inhibition,,,%,,,B,CHEMBL4725361,CHEMBL220
CHEMBL4744969,Cc1ccc[n+](C)c1/C=N/O.[I-],Inhibition,,,%,,,A,CHEMBL4725433,CHEMBL220
CHEMBL4788852,Cc1cc[n+](C)c(/C=N/O)c1.[I-],Inhibition,,,%,,,A,CHEMBL4725433,CHEMBL220
CHEMBL4745134,Cc1ccc(/C=N/O)[n+](C)c1.[I-],Inhibition,,,%,,,A,CHEMBL4725433,CHEMBL220
CHEMBL4798174,Cc1cccc(/C=N/O)[n+]1C.[I-],Inhibition,,,%,,,A,CHEMBL4725433,CHEMBL220
CHEMBL3286580,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,Inhibition,=,6.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4750581,Fc1ccc2c(CCNCc3cccc(OCc4ccccc4)c3)c[nH]c2c1,Inhibition,=,4.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4788250,Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,Inhibition,=,8.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4744490,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,Inhibition,=,9.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4746584,O=C(O)/C=C/C(=O)O.Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,Inhibition,=,2.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4761198,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1.O=C(O)/C=C/C(=O)O,Inhibition,=,5.0,%,,,B,CHEMBL4732122,CHEMBL220
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4800002,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,=,35.5,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4800002,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,=,22.2,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,=,51.3,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4800002,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,=,35.3,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4800002,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,Inhibition,,,%,,,B,CHEMBL4732210,CHEMBL220
CHEMBL4794807,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCBr)cc1)C2,Inhibition,=,6.162,%,,,B,CHEMBL4765271,CHEMBL220
CHEMBL4795642,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCCCBr)cc1)C2,Inhibition,=,27.83,%,,,B,CHEMBL4765271,CHEMBL220
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Inhibition,<,5.0,%,,,B,CHEMBL4765274,CHEMBL220
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,Inhibition,<,5.0,%,,,B,CHEMBL4765274,CHEMBL220
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,Inhibition,<,5.0,%,,,B,CHEMBL4765274,CHEMBL220
CHEMBL4777263,O=C(C=Cc1ccccc1)c1ccccc1,Inhibition,<,5.0,%,,,B,CHEMBL4765274,CHEMBL220
CHEMBL4779180,O=c1cc(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4777818,O=c1cc(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4792240,O=c1cc(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4783427,CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4)cc3o2)cc1)Cc1ccccc1,Inhibition,=,76.9,%,,,B,CHEMBL4765274,CHEMBL220
CHEMBL4798516,O=C1CC(c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)Oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c21,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4795152,O=C1CC(c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)Oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c21,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4794189,O=C1CC(c2ccc(OCCCCN3CCc4ccccc4C3)cc2)Oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c21,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4795370,CCN(CCCCOc1ccc(C2CC(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4OC)cc3O2)cc1)Cc1ccccc1OC,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4796574,O=c1c(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)coc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4796736,O=c1c(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)coc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL4791528,O=c1c(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)coc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
CHEMBL3127002,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1,Inhibition,,,%,,Not Determined,B,CHEMBL4765274,CHEMBL220
